Date,Workout Name,Exercise Name,Set Order,lb,Reps,mi,Seconds,Notes
2016-06-01 11:36:11,"Basic 2","Shoulder Press (Machine)",1,105.0,8,.0,0,""
2016-06-01 11:36:11,"Basic 2","Shoulder Press (Machine)",2,105.0,8,.0,0,""
2016-06-01 11:36:11,"Basic 2","Bicep Curl (Machine)",0,65.0,10,.0,0,""
2016-06-01 11:36:11,"Basic 2","Bicep Curl (Machine)",1,70.0,10,.0,0,""
2016-06-01 11:36:11,"Basic 2","Bicep Curl (Machine)",2,70.0,10,.0,0,""
2016-06-01 11:36:11,"Basic 2","Tricep Extension",0,80.0,10,.0,0,""
2016-06-01 11:36:11,"Basic 2","Tricep Extension",1,80.0,10,.0,0,""
2016-06-01 11:36:11,"Basic 2","Tricep Extension",2,80.0,10,.0,0,""
2016-06-01 11:36:11,"Basic 2","Seated Row (Custom)",0,115.0,10,.0,0,""
2016-06-01 11:36:11,"Basic 2","Seated Row (Custom)",1,120.0,8,.0,0,""
2016-06-01 11:36:11,"Basic 2","Seated Row (Custom)",2,128.0,8,.0,0,""
2016-06-01 11:36:11,"Basic 2","Standing Calf Raise (Machine)",0,264.0,10,.0,0,""
2016-06-01 11:36:11,"Basic 2","Leg Press (Custom)",0,158.0,10,.0,0,""
2016-06-01 11:36:11,"Basic 2","Leg Press (Custom)",1,175.0,10,.0,0,""
2016-06-01 11:36:11,"Basic 2","Leg Press (Custom)",2,175.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Bench Press (Machine)",0,189.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Bench Press (Machine)",1,189.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Bench Press (Machine)",2,145.0,5,.0,0,""
2016-06-03 11:47:03,"Basic 2","Bench Press (Machine)",3,160.0,5,.0,0,""
2016-06-03 11:47:03,"Basic 2","Lat Pulldown (Custom)",0,100.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Lat Pulldown (Custom)",1,100.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Lat Pulldown (Custom)",2,100.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Shoulder Press (Machine)",0,105.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Shoulder Press (Machine)",1,105.0,8,.0,0,""
2016-06-03 11:47:03,"Basic 2","Shoulder Press (Machine)",2,105.0,8,.0,0,""
2016-06-03 11:47:03,"Basic 2","Bicep Curl (Machine)",0,70.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Bicep Curl (Machine)",1,70.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Bicep Curl (Machine)",2,70.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Tricep Extension",0,85.0,8,.0,0,""
2016-06-03 11:47:03,"Basic 2","Tricep Extension",1,85.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Tricep Extension",2,85.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Seated Row (Custom)",0,120.0,8,.0,0,""
2016-06-03 11:47:03,"Basic 2","Seated Row (Custom)",1,120.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Seated Row (Custom)",2,120.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Decline Crunch",0,.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Decline Crunch",1,.0,10,.0,0,""
2016-06-03 11:47:03,"Basic 2","Decline Crunch",2,.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Bench Press (Machine)",0,189.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Bench Press (Machine)",1,189.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Bench Press (Machine)",2,189.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Lat Pulldown (Custom)",0,130.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Lat Pulldown (Custom)",1,130.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Lat Pulldown (Custom)",2,130.0,8,.0,0,""
2016-06-08 11:40:58,"Basic 2","Shoulder Press (Machine)",0,105.0,8,.0,0,""
2016-06-08 11:40:58,"Basic 2","Shoulder Press (Machine)",1,105.0,8,.0,0,""
2016-06-08 11:40:58,"Basic 2","Shoulder Press (Machine)",2,105.0,8,.0,0,""
2016-06-08 11:40:58,"Basic 2","Bicep Curl (Machine)",0,70.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Bicep Curl (Machine)",1,70.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Bicep Curl (Machine)",2,75.0,8,.0,0,""
2016-06-08 11:40:58,"Basic 2","Tricep Extension",0,85.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Tricep Extension",1,85.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Tricep Extension",2,85.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Seated Row (Custom)",0,120.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Seated Row (Custom)",1,120.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Seated Row (Custom)",2,120.0,8,.0,0,""
2016-06-08 11:40:58,"Basic 2","Leg Press (Custom)",0,150.0,10,.0,0,""
2016-06-08 11:40:58,"Basic 2","Leg Press (Custom)",1,150.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Bench Press (Machine)",0,189.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Bench Press (Machine)",1,189.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Bench Press (Machine)",2,189.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Lat Pulldown (Custom)",0,115.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Lat Pulldown (Custom)",1,115.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Lat Pulldown (Custom)",2,115.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Shoulder Press (Machine)",0,105.0,8,.0,0,""
2016-06-10 11:42:40,"Basic 2","Shoulder Press (Machine)",1,105.0,8,.0,0,""
2016-06-10 11:42:40,"Basic 2","Shoulder Press (Machine)",2,105.0,8,.0,0,""
2016-06-10 11:42:40,"Basic 2","Bicep Curl (Machine)",0,77.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Bicep Curl (Machine)",1,77.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Bicep Curl (Machine)",2,77.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Tricep Extension",0,85.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Tricep Extension",1,85.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Tricep Extension",2,85.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Seated Row (Custom)",0,120.0,8,.0,0,""
2016-06-10 11:42:40,"Basic 2","Seated Row (Custom)",1,120.0,8,.0,0,""
2016-06-10 11:42:40,"Basic 2","Seated Row (Custom)",2,120.0,10,.0,0,""
2016-06-10 11:42:40,"Basic 2","Crunch",0,.0,50,.0,0,""
2016-06-12 21:23:48,"Free Weights","Bench Press (Dumbbell)",0,60.0,10,.0,0,""
2016-06-12 21:23:48,"Free Weights","Bench Press (Dumbbell)",1,70.0,10,.0,0,""
2016-06-12 21:23:48,"Free Weights","Bench Press (Dumbbell)",2,80.0,10,.0,0,""
2016-06-12 21:23:48,"Free Weights","Pullover ",0,30.0,10,.0,0,""
2016-06-12 21:23:48,"Free Weights","Pullover ",1,32.5,10,.0,0,""
2016-06-12 21:23:48,"Free Weights","Pullover ",2,35.0,10,.0,0,""
2016-06-12 21:23:48,"Free Weights","Seated Military Press (Dumbbell)",0,50.0,8,.0,0,""
2016-06-12 21:23:48,"Free Weights","Seated Military Press (Dumbbell)",1,50.0,10,.0,0,""
2016-06-12 21:23:48,"Free Weights","Seated Military Press (Dumbbell)",2,50.0,10,.0,0,""
2016-06-12 21:23:48,"Free Weights","Bicep Curl (Dumbbell)",0,25.0,20,.0,0,""
2016-06-12 21:23:48,"Free Weights","Bicep Curl (Dumbbell)",1,25.0,20,.0,0,""
2016-06-12 21:23:48,"Free Weights","Bicep Curl (Dumbbell)",2,27.5,16,.0,0,""
2016-06-12 21:23:48,"Free Weights","Triceps (cable)",0,40.0,10,.0,0,""
2016-06-12 21:23:48,"Free Weights","Triceps (cable)",1,50.0,8,.0,0,""
2016-06-12 21:23:48,"Free Weights","Triceps (cable)",2,50.0,8,.0,0,""
2016-06-12 21:23:48,"Free Weights","Crunch",0,.0,50,.0,0,""
2016-06-12 21:23:48,"Free Weights","Crunch",1,.0,50,.0,0,""
2016-06-12 21:23:48,"Free Weights","Crunch",2,.0,50,.0,0,""
2016-06-12 21:23:48,"Free Weights","Bent Over Row (Dumbbell)",0,40.0,20,.0,0,""
2016-06-12 21:23:48,"Free Weights","Bent Over Row (Dumbbell)",1,45.0,20,.0,0,""
2016-06-12 21:23:48,"Free Weights","Bent Over Row (Dumbbell)",2,45.0,20,.0,0,""
2016-06-15 11:45:00,"Basic 2","Lat Pulldown (Custom)",0,100.0,10,.0,0,""
2016-06-15 11:45:00,"Basic 2","Lat Pulldown (Custom)",1,115.0,8,.0,0,""
2016-06-15 11:45:00,"Basic 2","Lat Pulldown (Custom)",2,115.0,8,.0,0,""
2016-06-15 11:45:00,"Basic 2","Shoulder Press (Machine)",0,105.0,8,.0,0,""
2016-06-15 11:45:00,"Basic 2","Triceps (cable)",0,40.0,10,.0,0,""
2016-06-15 11:45:00,"Basic 2","Triceps (cable)",1,50.0,8,.0,0,""
2016-06-15 11:45:00,"Basic 2","Triceps (cable)",2,50.0,8,.0,0,""
2016-06-15 11:45:00,"Basic 2","Bench Press (Dumbbell)",0,90.0,10,.0,0,""
2016-06-15 11:45:00,"Basic 2","Bench Press (Dumbbell)",1,100.0,10,.0,0,""
2016-06-15 11:45:00,"Basic 2","Bench Press (Dumbbell)",2,100.0,10,.0,0,""
2016-06-15 11:45:00,"Basic 2","Bicep Curl (Dumbbell)",0,25.0,20,.0,0,""
2016-06-15 11:45:00,"Basic 2","Bicep Curl (Dumbbell)",1,27.5,20,.0,0,""
2016-06-15 11:45:00,"Basic 2","Bicep Curl (Dumbbell)",2,27.5,20,.0,0,""
2016-06-15 11:45:00,"Basic 2","Low Row cable",0,70.0,10,.0,0,""
2016-06-15 11:45:00,"Basic 2","Low Row cable",1,85.0,10,.0,0,""
2016-06-15 11:45:00,"Basic 2","Low Row cable",2,100.0,8,.0,0,""
2016-06-15 11:45:00,"Basic 2","Seated Military Press (Dumbbell)",0,50.0,10,.0,0,""
2016-06-15 11:45:00,"Basic 2","Seated Military Press (Dumbbell)",1,50.0,10,.0,0,""
2016-06-17 11:45:06,"Basic 2","Bench Press (Machine)",0,189.0,10,.0,0,""
2016-06-17 11:45:06,"Basic 2","Bench Press (Machine)",1,189.0,10,.0,0,""
2016-06-17 11:45:06,"Basic 2","Bench Press (Machine)",2,189.0,10,.0,0,""
2016-06-17 11:45:06,"Basic 2","Lat Pulldown (Custom)",0,130.0,10,.0,0,""
2016-06-17 11:45:06,"Basic 2","Lat Pulldown (Custom)",1,130.0,10,.0,0,""
2016-06-17 11:45:06,"Basic 2","Lat Pulldown (Custom)",2,145.0,8,.0,0,""
2016-06-17 11:45:06,"Basic 2","Shoulder Press (Machine)",0,105.0,10,.0,0,""
2016-06-17 11:45:06,"Basic 2","Shoulder Press (Machine)",1,105.0,10,.0,0,""
2016-06-17 11:45:06,"Basic 2","Shoulder Press (Machine)",2,105.0,8,.0,0,""
2016-06-17 11:45:06,"Basic 2","Bicep Curl (Machine)",0,80.0,8,.0,0,""
2016-06-17 11:45:06,"Basic 2","Bicep Curl (Machine)",1,80.0,10,.0,0,""
2016-06-17 11:45:06,"Basic 2","Bicep Curl (Machine)",2,84.0,8,.0,0,""
2016-06-17 11:45:06,"Basic 2","Seated Row (Custom)",0,120.0,8,.0,0,""
2016-06-17 11:45:06,"Basic 2","Seated Row (Custom)",1,120.0,8,.0,0,""
2016-06-17 11:45:06,"Basic 2","Seated Row (Custom)",2,120.0,8,.0,0,""
2016-06-17 11:45:06,"Basic 2","Crunch",0,.0,50,.0,0,""
2016-06-17 11:45:06,"Basic 2","Crunch",1,.0,50,.0,0,""
2016-06-17 11:45:06,"Basic 2","Crunch",2,.0,50,.0,0,""
2016-06-17 11:45:06,"Basic 2","Triceps (cable)",0,50.0,8,.0,0,""
2016-06-17 11:45:06,"Basic 2","Triceps (cable)",1,50.0,8,.0,0,""
2016-06-17 11:45:06,"Basic 2","Triceps (cable)",2,50.0,8,.0,0,""
2016-06-20 01:28:33,"Free Weights","Bench Press (Dumbbell)",0,90.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Bench Press (Dumbbell)",1,100.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Bench Press (Dumbbell)",2,100.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Pullover ",0,35.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Pullover ",1,40.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Pullover ",2,42.5,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Seated Military Press (Dumbbell)",0,50.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Seated Military Press (Dumbbell)",1,50.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Seated Military Press (Dumbbell)",2,50.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Bicep Curl (Dumbbell)",0,50.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Bicep Curl (Dumbbell)",1,50.0,8,.0,0,""
2016-06-20 01:28:33,"Free Weights","Bicep Curl (Dumbbell)",2,50.0,7,.0,0,""
2016-06-20 01:28:33,"Free Weights","Tricep Extension",0,85.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Tricep Extension",1,85.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Tricep Extension",2,85.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Low Row cable",0,100.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Low Row cable",1,100.0,8,.0,0,""
2016-06-20 01:28:33,"Free Weights","Low Row cable",2,100.0,8,.0,0,""
2016-06-20 01:28:33,"Free Weights","Leg Press (Custom)",0,150.0,10,.0,0,""
2016-06-20 01:28:33,"Free Weights","Leg Press (Custom)",1,150.0,10,.0,0,""
2016-06-22 11:51:34,"Basic 2","Bench Press (Machine)",0,189.0,10,.0,0,""
2016-06-22 11:51:34,"Basic 2","Lat Pulldown (Custom)",0,100.0,10,.0,0,""
2016-06-22 11:51:34,"Basic 2","Lat Pulldown (Custom)",1,100.0,10,.0,0,""
2016-06-22 11:51:34,"Basic 2","Lat Pulldown (Custom)",2,100.0,9,.0,0,""
2016-06-22 11:51:34,"Basic 2","Shoulder Press (Machine)",0,105.0,10,.0,0,""
2016-06-22 11:51:34,"Basic 2","Shoulder Press (Machine)",1,105.0,10,.0,0,""
2016-06-22 11:51:34,"Basic 2","Shoulder Press (Machine)",2,105.0,8,.0,0,""
2016-06-22 11:51:34,"Basic 2","Low Row cable",0,100.0,10,.0,0,""
2016-06-22 11:51:34,"Basic 2","Low Row cable",1,100.0,10,.0,0,""
2016-06-22 11:51:34,"Basic 2","Low Row cable",2,100.0,10,.0,0,""
2016-06-22 11:51:34,"Basic 2","Triceps (cable)",0,40.0,8,.0,0,""
2016-06-22 11:51:34,"Basic 2","Triceps (cable)",1,40.0,8,.0,0,""
2016-06-22 11:51:34,"Basic 2","Triceps (cable)",2,40.0,8,.0,0,""
2016-06-22 11:51:34,"Basic 2","Biceps curl barbell",0,40.0,10,.0,0,""
2016-06-22 11:51:34,"Basic 2","Biceps curl barbell",1,50.0,8,.0,0,""
2016-06-22 11:51:34,"Basic 2","Biceps curl barbell",2,50.0,8,.0,0,""
2016-06-22 11:51:34,"Basic 2","Bench Press (Dumbbell)",0,100.0,10,.0,0,""
2016-06-22 11:51:34,"Basic 2","Bench Press (Dumbbell)",1,100.0,10,.0,0,""
2016-06-27 11:50:12,"Basic 2","Bench Press (Machine)",0,189.0,10,.0,0,""
2016-06-27 11:50:12,"Basic 2","Bench Press (Machine)",1,189.0,10,.0,0,""
2016-06-27 11:50:12,"Basic 2","Bench Press (Machine)",2,189.0,10,.0,0,""
2016-06-27 11:50:12,"Basic 2","Lat Pulldown (Custom)",0,100.0,10,.0,0,""
2016-06-27 11:50:12,"Basic 2","Lat Pulldown (Custom)",1,100.0,10,.0,0,""
2016-06-27 11:50:12,"Basic 2","Lat Pulldown (Custom)",2,100.0,10,.0,0,""
2016-06-27 11:50:12,"Basic 2","Shoulder Press (Machine)",0,105.0,8,.0,0,""
2016-06-27 11:50:12,"Basic 2","Shoulder Press (Machine)",1,105.0,8,.0,0,""
2016-06-27 11:50:12,"Basic 2","Shoulder Press (Machine)",2,105.0,8,.0,0,""
2016-06-27 11:50:12,"Basic 2","Bicep Curl (Machine)",0,84.0,8,.0,0,""
2016-06-27 11:50:12,"Basic 2","Bicep Curl (Machine)",1,84.0,8,.0,0,""
2016-06-27 11:50:12,"Basic 2","Bicep Curl (Machine)",2,84.0,8,.0,0,""
2016-06-27 11:50:12,"Basic 2","Seated Row (Custom)",0,120.0,8,.0,0,""
2016-06-27 11:50:12,"Basic 2","Seated Row (Custom)",1,120.0,8,.0,0,""
2016-06-27 11:50:12,"Basic 2","Seated Row (Custom)",2,120.0,8,.0,0,""
2016-06-27 11:50:12,"Basic 2","Triceps (cable)",0,50.0,8,.0,0,""
2016-06-27 11:50:12,"Basic 2","Triceps (cable)",1,50.0,8,.0,0,""
2016-06-27 11:50:12,"Basic 2","Triceps (cable)",2,50.0,10,.0,0,""
2016-06-29 11:57:28,"Basic 2","Lat Pulldown (Custom)",0,100.0,10,.0,0,""
2016-06-29 11:57:28,"Basic 2","Lat Pulldown (Custom)",1,100.0,10,.0,0,""
2016-06-29 11:57:28,"Basic 2","Lat Pulldown (Custom)",2,100.0,10,.0,0,""
2016-06-29 11:57:28,"Basic 2","Shoulder Press (Machine)",0,105.0,8,.0,0,""
2016-06-29 11:57:28,"Basic 2","Shoulder Press (Machine)",1,105.0,8,.0,0,""
2016-06-29 11:57:28,"Basic 2","Shoulder Press (Machine)",2,105.0,6,.0,0,""
2016-06-29 11:57:28,"Basic 2","Seated Row (Custom)",0,120.0,8,.0,0,""
2016-06-29 11:57:28,"Basic 2","Seated Row (Custom)",1,120.0,8,.0,0,""
2016-06-29 11:57:28,"Basic 2","Bench Press (Dumbbell)",0,90.0,10,.0,0,""
2016-06-29 11:57:28,"Basic 2","Bench Press (Dumbbell)",1,100.0,10,.0,0,""
2016-06-29 11:57:28,"Basic 2","Bench Press (Dumbbell)",2,100.0,10,.0,0,""
2016-06-29 11:57:28,"Basic 2","Triceps (cable)",0,50.0,8,.0,0,""
2016-06-29 11:57:28,"Basic 2","Triceps (cable)",1,50.0,8,.0,0,""
2016-06-29 11:57:28,"Basic 2","Triceps (cable)",2,50.0,8,.0,0,""
2016-06-29 11:57:28,"Basic 2","Bicep Curl (Dumbbell)",0,50.0,10,.0,0,""
2016-06-29 11:57:28,"Basic 2","Bicep Curl (Dumbbell)",1,50.0,8,.0,0,""
2016-06-29 11:57:28,"Basic 2","Bicep Curl (Dumbbell)",2,50.0,8,.0,0,""
2016-07-01 11:42:43,"Basic 2","Bench Press (Machine)",0,189.0,10,.0,0,""
2016-07-01 11:42:43,"Basic 2","Bench Press (Machine)",1,204.0,8,.0,0,""
2016-07-01 11:42:43,"Basic 2","Bench Press (Machine)",2,204.0,8,.0,0,""
2016-07-01 11:42:43,"Basic 2","Lat Pulldown (Custom)",0,100.0,10,.0,0,""
2016-07-01 11:42:43,"Basic 2","Lat Pulldown (Custom)",1,100.0,10,.0,0,""
2016-07-01 11:42:43,"Basic 2","Lat Pulldown (Custom)",2,100.0,10,.0,0,""
2016-07-01 11:42:43,"Basic 2","Seated Row (Custom)",0,120.0,8,.0,0,""
2016-07-01 11:42:43,"Basic 2","Seated Row (Custom)",1,120.0,8,.0,0,""
2016-07-01 11:42:43,"Basic 2","Seated Row (Custom)",2,120.0,8,.0,0,""
2016-07-01 11:42:43,"Basic 2","Triceps (cable)",0,50.0,8,.0,0,""
2016-07-01 11:42:43,"Basic 2","Triceps (cable)",1,50.0,10,.0,0,""
2016-07-01 11:42:43,"Basic 2","Triceps (cable)",2,50.0,8,.0,0,""
2016-07-01 11:42:43,"Basic 2","Biceps curl barbell",0,50.0,8,.0,0,""
2016-07-01 11:42:43,"Basic 2","Biceps curl barbell",1,50.0,8,.0,0,""
2016-07-01 11:42:43,"Basic 2","Biceps curl barbell",2,50.0,8,.0,0,""
2016-07-01 11:42:43,"Basic 2","Seated Military Press (Dumbbell)",0,50.0,10,.0,0,""
2016-07-01 11:42:43,"Basic 2","Seated Military Press (Dumbbell)",1,55.0,10,.0,0,""
2016-07-01 11:42:43,"Basic 2","Seated Military Press (Dumbbell)",2,60.0,10,.0,0,""
2016-07-01 11:42:43,"Basic 2","Dumbbell fly",0,30.0,10,.0,0,""
2016-07-01 11:42:43,"Basic 2","Dumbbell fly",1,45.0,10,.0,0,""
2016-07-01 11:42:43,"Basic 2","Dumbbell fly",2,50.0,10,.0,0,""
2016-07-06 11:52:56,"Basic 2","Bench Press (Machine)",0,204.0,10,.0,0,""
2016-07-06 11:52:56,"Basic 2","Bench Press (Machine)",1,204.0,10,.0,0,""
2016-07-06 11:52:56,"Basic 2","Bench Press (Machine)",2,204.0,10,.0,0,""
2016-07-06 11:52:56,"Basic 2","Lat Pulldown (Custom)",0,100.0,10,.0,0,""
2016-07-06 11:52:56,"Basic 2","Lat Pulldown (Custom)",1,100.0,10,.0,0,""
2016-07-06 11:52:56,"Basic 2","Lat Pulldown (Custom)",2,100.0,8,.0,0,""
2016-07-06 11:52:56,"Basic 2","Seated Row (Custom)",0,120.0,8,.0,0,""
2016-07-06 11:52:56,"Basic 2","Seated Row (Custom)",1,120.0,8,.0,0,""
2016-07-06 11:52:56,"Basic 2","Seated Row (Custom)",2,120.0,8,.0,0,""
2016-07-06 11:52:56,"Basic 2","Crunch",0,.0,0,.0,0,""
2016-07-06 11:52:56,"Basic 2","Crunch",1,.0,0,.0,0,""
2016-07-06 11:52:56,"Basic 2","Crunch",2,.0,0,.0,0,""
2016-07-06 11:52:56,"Basic 2","Triceps (cable)",0,40.0,10,.0,0,""
2016-07-06 11:52:56,"Basic 2","Triceps (cable)",1,40.0,8,.0,0,""
2016-07-06 11:52:56,"Basic 2","Triceps (cable)",2,40.0,8,.0,0,""
2016-07-06 11:52:56,"Basic 2","Seated Military Press (Dumbbell)",0,60.0,10,.0,0,""
2016-07-06 11:52:56,"Basic 2","Seated Military Press (Dumbbell)",1,65.0,10,.0,0,""
2016-07-06 11:52:56,"Basic 2","Seated Military Press (Dumbbell)",2,75.0,10,.0,0,""
2016-07-06 11:52:56,"Basic 2","Biceps curl barbell",0,50.0,8,.0,0,""
2016-07-06 11:52:56,"Basic 2","Biceps curl barbell",1,50.0,8,.0,0,""
2016-07-06 11:52:56,"Basic 2","Biceps curl barbell",2,50.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Bench Press (Machine)",0,204.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Bench Press (Machine)",1,219.0,8,.0,0,""
2016-07-09 12:27:13,"Basic 2","Bench Press (Machine)",2,219.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Lat Pulldown (Custom)",0,100.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Lat Pulldown (Custom)",1,100.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Lat Pulldown (Custom)",2,100.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Seated Row (Custom)",0,120.0,8,.0,0,""
2016-07-09 12:27:13,"Basic 2","Crunch",0,.0,50,.0,0,""
2016-07-09 12:27:13,"Basic 2","Crunch",1,.0,50,.0,0,""
2016-07-09 12:27:13,"Basic 2","Crunch",2,.0,50,.0,0,""
2016-07-09 12:27:13,"Basic 2","Triceps (cable)",0,50.0,8,.0,0,""
2016-07-09 12:27:13,"Basic 2","Triceps (cable)",1,50.0,8,.0,0,""
2016-07-09 12:27:13,"Basic 2","Triceps (cable)",2,50.0,8,.0,0,""
2016-07-09 12:27:13,"Basic 2","Bicep Curl (Dumbbell)",0,50.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Bicep Curl (Dumbbell)",1,55.0,8,.0,0,""
2016-07-09 12:27:13,"Basic 2","Bicep Curl (Dumbbell)",2,55.0,8,.0,0,""
2016-07-09 12:27:13,"Basic 2","Seated Military Press (Dumbbell)",0,70.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Seated Military Press (Dumbbell)",1,70.0,8,.0,0,""
2016-07-09 12:27:13,"Basic 2","Seated Military Press (Dumbbell)",2,70.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Low Row cable",0,100.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Low Row cable",1,100.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Dumbbell fly",0,50.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Dumbbell fly",1,55.0,10,.0,0,""
2016-07-09 12:27:13,"Basic 2","Dumbbell fly",2,60.0,10,.0,0,""
2016-07-11 11:35:35,"Basic 2","Bench Press (Machine)",0,219.0,8,.0,0,""
2016-07-11 11:35:35,"Basic 2","Bench Press (Machine)",1,219.0,8,.0,0,""
2016-07-11 11:35:35,"Basic 2","Bench Press (Machine)",2,219.0,8,.0,0,""
2016-07-11 11:35:35,"Basic 2","Lat Pulldown (Custom)",0,100.0,10,.0,0,""
2016-07-11 11:35:35,"Basic 2","Lat Pulldown (Custom)",1,100.0,10,.0,0,""
2016-07-11 11:35:35,"Basic 2","Lat Pulldown (Custom)",2,100.0,10,.0,0,""
2016-07-11 11:35:35,"Basic 2","Crunch",0,.0,35,.0,0,""
2016-07-11 11:35:35,"Basic 2","Crunch",1,.0,25,.0,0,""
2016-07-11 11:35:35,"Basic 2","Low Row cable",0,100.0,10,.0,0,""
2016-07-11 11:35:35,"Basic 2","Low Row cable",1,100.0,10,.0,0,""
2016-07-11 11:35:35,"Basic 2","Low Row cable",2,100.0,8,.0,0,""
2016-07-11 11:35:35,"Basic 2","Triceps (cable)",0,50.0,8,.0,0,""
2016-07-11 11:35:35,"Basic 2","Triceps (cable)",1,50.0,8,.0,0,""
2016-07-11 11:35:35,"Basic 2","Triceps (cable)",2,50.0,8,.0,0,""
2016-07-11 11:35:35,"Basic 2","Bicep Curl (Dumbbell)",0,50.0,8,.0,0,""
2016-07-11 11:35:35,"Basic 2","Bicep Curl (Dumbbell)",1,50.0,8,.0,0,""
2016-07-11 11:35:35,"Basic 2","Bicep Curl (Dumbbell)",2,50.0,8,.0,0,""
2016-07-11 11:35:35,"Basic 2","Seated Military Press (Dumbbell)",0,75.0,8,.0,0,""
2016-07-11 11:35:35,"Basic 2","Seated Military Press (Dumbbell)",1,75.0,8,.0,0,""
2016-07-11 11:35:35,"Basic 2","Seated Military Press (Dumbbell)",2,75.0,8,.0,0,""
2016-07-13 11:44:50,"Basic Free And Machine","Lat Pulldown (Custom)",0,100.0,10,.0,0,""
2016-07-13 11:44:50,"Basic Free And Machine","Lat Pulldown (Custom)",1,100.0,10,.0,0,""
2016-07-13 11:44:50,"Basic Free And Machine","Lat Pulldown (Custom)",2,100.0,10,.0,0,""
2016-07-13 11:44:50,"Basic Free And Machine","Triceps (cable)",0,40.0,8,.0,0,""
2016-07-13 11:44:50,"Basic Free And Machine","Triceps (cable)",1,40.0,8,.0,0,""
